Lat,Lon,RSRP,RSSI,SNR,Dist
49.2060739,16.5933747,-100.9,-86,-3.6,0.921624267976641
49.2060739,16.5933747,-99.5,-86,-1.9,0.921624267976641
49.2060739,16.5933747,-100.6,-87.5,-1.6,0.921624267976641
49.2060739,16.5933747,-98.9,-86.2,-0.4,0.921624267976641
49.2060739,16.5933747,-98.8,-86.1,1.3,0.921624267976641
49.2060739,16.5933747,-99.9,-86.8,0.3,0.921624267976641
49.2076953,16.5831261,-92.6,-79.5,-1.1,1.21697318895253
49.2076953,16.5831261,-92.1,-79.8,1.8,1.21697318895253
49.2076953,16.5831261,-90.9,-79.2,2.7,1.21697318895253
49.2076953,16.5831261,-90.2,-74.2,-10.3,1.21697318895253
49.2076953,16.5831261,-90.2,-76.9,1.8,1.21697318895253
49.2076953,16.5831261,-96.4,-79,-5.4,1.21697318895253
49.2076953,16.5831261,-88,-77.2,3,1.21697318895253
49.2076953,16.5831261,-88,-77.2,3,1.21697318895253
49.2076953,16.5831261,-90.9,-79.2,-2.4,1.21697318895253
49.2076953,16.5831261,-90,-78.4,0.8,1.21697318895253
49.2022022,16.5816456,-100.5,-85.2,-4.8,1.50615712033907
49.2022022,16.5816456,-101.3,-84.8,-7.9,1.50615712033907
49.2022022,16.5816456,-98.7,-82.4,-5.5,1.50615712033907
49.2022022,16.5816456,-99,-83,-4.9,1.50615712033907
49.2022022,16.5816456,-98.4,-83.6,-4.4,1.50615712033907
49.2022022,16.5816456,-97.5,-83,-3.1,1.50615712033907
49.2022022,16.5816456,-95.6,-82.7,-4.1,1.50615712033907
49.2022022,16.5816456,-93.4,-79.9,-2.2,1.50615712033907
49.1987225,16.5836639,-80.4,-71.6,5.2,0.593104327892395
49.1987225,16.5836639,-78.7,-69.8,6.6,0.593104327892395
49.1987225,16.5836639,-79.5,-69.9,5.4,0.593104327892395
49.1987225,16.5836639,-80.5,-68.9,1.8,0.593104327892395
49.1987225,16.5836639,-92,-78.3,0,0.593104327892395
49.1987225,16.5836639,-88.2,-75.7,-0.1,0.593104327892395
49.1987225,16.5836639,-89,-76.1,0.2,0.593104327892395
49.1952439,16.5877622,-82.3,-73.2,7.7,0.594413683180205
49.1952439,16.5877622,-83.5,-73.9,5.4,0.594413683180205
49.1952439,16.5877622,-84,-74.5,4.4,0.594413683180205
49.1952439,16.5877622,-82.7,-74.4,9.2,0.594413683180205
49.1952439,16.5877622,-81.9,-73,7.2,0.594413683180205
49.1952439,16.5877622,-82.2,-73.8,9.1,0.594413683180205
49.1952439,16.5877622,-81.9,-73.9,9.6,0.594413683180205
49.1952439,16.5877622,-79.1,-71.3,14.1,0.594413683180205
49.1952439,16.5877622,-81.3,-73,9.6,0.594413683180205
49.1949728,16.5857961,-87.3,-74.8,3.6,0.697150007190525
49.1949728,16.5857961,-85.9,-76.3,6.1,0.697150007190525
49.1949728,16.5857961,-85.8,-76.6,5.9,0.697150007190525
49.1949728,16.5857961,-85.7,-76.2,6.1,0.697150007190525
49.1949728,16.5857961,-86.1,-76.3,5.3,0.697150007190525
49.1949728,16.5857961,-86.3,-76.2,5.1,0.697150007190525
49.1949728,16.5857961,-87.5,-77.6,3.7,0.697150007190525
49.1949728,16.5857961,-94.1,-80.9,-0.3,0.697150007190525
49.1949728,16.5857961,-91.5,-80.3,2.8,0.697150007190525
49.1949728,16.5857961,-93.9,-81.1,0.1,0.697150007190525
49.1946753,16.5828283,-85.1,-75.3,4.4,2.90346603815142
49.1946753,16.5828283,-84,-75,8.1,2.90346603815142
49.1946753,16.5828283,-83.9,-74.9,6.8,2.90346603815142
49.1946753,16.5828283,-84.2,-75,7.7,2.90346603815142
49.1946753,16.5828283,-86.9,-75.5,3.7,2.90346603815142
49.1946753,16.5828283,-94.4,-82.7,2.4,2.90346603815142
49.1946753,16.5828283,-99.1,-83,-3.8,2.90346603815142
49.1946753,16.5828283,-90.5,-79.6,4.8,2.90346603815142
49.1946753,16.5828283,-92.1,-79.8,3.7,2.90346603815142
49.1946753,16.5828283,-93.7,-81.6,3.2,2.90346603815142
49.1935922,16.5768322,-87.1,-77.1,3.4,0.877454495228786
49.1935922,16.5768322,-87.4,-75.8,2,0.877454495228786
49.1935922,16.5768322,-91.1,-78.9,4,0.877454495228786
49.1935922,16.5768322,-85.4,-74.8,4,0.877454495228786
49.1935922,16.5768322,-88,-76.3,1.7,0.877454495228786
49.1935922,16.5768322,-88.2,-75.5,0,0.877454495228786
49.1935922,16.5768322,-83.3,-73.2,4.7,0.877454495228786
49.1935922,16.5768322,-85.1,-73.9,2,0.877454495228786
49.1935922,16.5768322,-84,-74.1,4.9,0.877454495228786
49.1935922,16.5768322,-86.9,-76.4,3.1,0.877454495228786
49.1965869,16.5779519,-85.4,-74.7,6.9,1.19259454019216
49.1965869,16.5779519,-88.6,-76.4,4.2,1.19259454019216
49.1965869,16.5779519,-90.6,-79.1,2.6,1.19259454019216
49.1965869,16.5779519,-91.6,-79,2.4,1.19259454019216
49.1965869,16.5779519,-92.4,-79.4,0.1,1.19259454019216
49.1965869,16.5779519,-87.5,-76.5,4.8,1.19259454019216
49.1965869,16.5779519,-88.9,-79.1,6.7,1.19259454019216
49.1981278,16.5737464,-90.9,-79.5,0.9,1.61479884095604
49.1981278,16.5737464,-91.4,-79.6,4.1,1.61479884095604
49.1981278,16.5737464,-90.3,-78.3,4.6,1.61479884095604
49.1981278,16.5737464,-89.1,-79,3.2,1.61479884095604
49.1981278,16.5737464,-89.1,-78.2,2.1,1.61479884095604
49.1981278,16.5737464,-89.5,-79,2.8,1.61479884095604
49.1981278,16.5737464,-90.4,-79.1,3.3,1.61479884095604
49.1981278,16.5737464,-88.9,-77.8,4.9,1.61479884095604
49.1981278,16.5737464,-89.9,-78.4,2.9,1.61479884095604
49.1981278,16.5737464,-85,-75.7,6.1,1.61479884095604
49.1994092,16.5705989,-91.1,-83.8,7.4,2.66553497209829
49.1994092,16.5705989,-91.7,-82.4,6.9,2.66553497209829
49.1994092,16.5705989,-91.9,-82.2,4,2.66553497209829
49.1994092,16.5705989,-93.4,-84.8,7.5,2.66553497209829
49.1994092,16.5705989,-88.7,-77.4,1.5,2.66553497209829
49.1994092,16.5705989,-89.3,-81.3,10.9,2.66553497209829
49.1994092,16.5705989,-89.2,-81.2,10,2.66553497209829
49.1994092,16.5705989,-88.6,-79.4,10.4,2.66553497209829
49.1994092,16.5705989,-88.9,-80.6,9.9,2.66553497209829
49.2011339,16.5756964,-98.5,-81.9,-9.1,3.73380299848755
49.2011339,16.5756964,-98.8,-81.9,-8.5,3.73380299848755
49.2011339,16.5756964,-99.8,-82,-9.3,3.73380299848755
49.2011339,16.5756964,-97.5,-79.8,-9.5,3.73380299848755
49.2011339,16.5756964,-101.4,-81.4,-8.5,3.73380299848755
49.2011339,16.5756964,-96.7,-81.6,-3.2,3.73380299848755
49.2011339,16.5756964,-98.3,-82.5,-7.3,3.73380299848755
49.2011339,16.5756964,-87.5,-77.3,3.1,3.73380299848755
49.2011339,16.5756964,-85.9,-77.2,5.6,3.73380299848755
49.1990358,16.5788856,-87.5,-75.8,0.2,2.71725054415126
49.1990358,16.5788856,-90.6,-76.6,-2.9,2.71725054415126
49.1990358,16.5788856,-89.5,-76.8,0.4,2.71725054415126
49.1990358,16.5788856,-89.7,-75.6,-2.1,2.71725054415126
49.1990358,16.5788856,-88.7,-76,0,2.71725054415126
49.1990358,16.5788856,-88.4,-75.7,-0.5,2.71725054415126
49.1990358,16.5788856,-90.5,-75.8,-2.7,2.71725054415126
49.1990358,16.5788856,-90,-75.9,-0.6,2.71725054415126
49.1990358,16.5788856,-90.1,-75.7,-0.6,2.71725054415126
49.1990358,16.5788856,-91.3,-76.6,-3.2,2.71725054415126
49.1974453,16.5811842,-92.1,-82.3,3.1,2.64413264283365
49.1974453,16.5811842,-90.1,-79.9,4.8,2.64413264283365
49.1974453,16.5811842,-92.3,-82.3,4.1,2.64413264283365
49.1974453,16.5811842,-84.8,-75.7,9.2,2.64413264283365
49.1974453,16.5811842,-95.3,-83.8,1.8,2.64413264283365
49.1974453,16.5811842,-88.2,-79.2,8.4,2.64413264283365
49.1974453,16.5811842,-85.5,-76.9,9.4,2.64413264283365
49.1974453,16.5811842,-88.9,-79.2,7.3,2.64413264283365
49.1974453,16.5811842,-90.5,-79.5,5.4,2.64413264283365
49.1974453,16.5811842,-94.2,-82.4,1.3,2.64413264283365
49.2173539,16.6281014,-77.4,-69.6,6.5,0.95537609319639
49.2173539,16.6281014,-80,-70.6,3.3,0.95537609319639
49.2173539,16.6281014,-81.1,-71.4,5.9,0.95537609319639
49.2173539,16.6281014,-84.5,-75.8,5.7,0.95537609319639
49.2173539,16.6281014,-82.4,-73.1,4.1,0.95537609319639
49.2173539,16.6281014,-78.2,-69.3,7.2,0.95537609319639
49.2173539,16.6281014,-83.5,-73.5,4.3,0.95537609319639
49.2173539,16.6281014,-77.5,-69,8.4,0.95537609319639
49.2173539,16.6281014,-81.3,-72.5,6.2,0.95537609319639
49.2173539,16.6281014,-80.6,-71.7,8.8,0.95537609319639
49.2137792,16.6366669,-53.8,-44.3,20.2,0.339805292764924
49.2137792,16.6366669,-53.9,-46.5,15.1,0.339805292764924
49.2137792,16.6366669,-55.2,-46.8,14.9,0.339805292764924
49.2137792,16.6366669,-57.6,-48.2,14.5,0.339805292764924
49.2137792,16.6366669,-55.9,-47.6,14.7,0.339805292764924
49.2137792,16.6366669,-53.8,-45.6,15.6,0.339805292764924
49.2137792,16.6366669,-52,-44.1,19.2,0.339805292764924
49.2137792,16.6366669,-54.9,-48.1,17.5,0.339805292764924
49.2137792,16.6366669,-62.4,-53.9,16.6,0.339805292764924
49.2154542,16.6433778,-56.3,-48.8,18.9,0.980693113040167
49.2154542,16.6433778,-72.2,-65.7,11.1,0.980693113040167
49.2154542,16.6433778,-72.8,-65.1,11.2,0.980693113040167
49.2154542,16.6433778,-71.7,-63.2,11,0.980693113040167
49.2154542,16.6433778,-73.4,-65.9,11.5,0.980693113040167
49.2154542,16.6433778,-79.2,-71.2,10.4,0.980693113040167
49.2154542,16.6433778,-85.2,-73.3,4,0.980693113040167
49.2154542,16.6433778,-79.6,-70,8.6,0.980693113040167
49.2154542,16.6433778,-81.4,-72.2,7.5,0.980693113040167
49.2154542,16.6433778,-81.2,-71.6,7.3,0.980693113040167
49.2200128,16.6433417,-78.9,-72.3,12.9,0.427021650309157
49.2200128,16.6433417,-84.7,-72.9,8,0.427021650309157
49.2200128,16.6433417,-83.5,-73.6,7.9,0.427021650309157
49.2200128,16.6433417,-82.8,-73.3,9.3,0.427021650309157
49.2200128,16.6433417,-80.1,-72.7,13.5,0.427021650309157
49.2200128,16.6433417,-80.5,-73.3,14.9,0.427021650309157
49.2200128,16.6433417,-81.9,-74.1,12.5,0.427021650309157
49.2200128,16.6433417,-84.6,-76,10,0.427021650309157
49.2200128,16.6433417,-84.5,-76.1,10.9,0.427021650309157
49.2200128,16.6433417,-82.8,-75.1,11.1,0.427021650309157
49.2227136,16.64479,-73.7,-66.9,11.7,0.15517809754863
49.2227136,16.64479,-71,-61.9,8.9,0.15517809754863
49.2227136,16.64479,-74.2,-64.3,7.7,0.15517809754863
49.2227136,16.64479,-76.9,-66.4,5.5,0.15517809754863
49.2227136,16.64479,-80.3,-66.7,2.6,0.15517809754863
49.2227136,16.64479,-76.6,-66.6,9,0.15517809754863
49.2227136,16.64479,-79.2,-67.3,7.7,0.15517809754863
49.2227136,16.64479,-76.3,-67.3,5.9,0.15517809754863
49.22588,16.6452889,-77.1,-71,14.8,0.329397147929627
49.22588,16.6452889,-76.3,-69.7,18.7,0.329397147929627
49.22588,16.6452889,-75.7,-68.1,20.2,0.329397147929627
49.22588,16.6452889,-76.7,-69.6,20.2,0.329397147929627
49.22588,16.6452889,-75.7,-69.2,20.1,0.329397147929627
49.22588,16.6452889,-76.3,-69.9,20.6,0.329397147929627
49.22588,16.6452889,-77.3,-70.9,18.4,0.329397147929627
49.22588,16.6452889,-77.7,-71.3,18.8,0.329397147929627
49.22588,16.6452889,-76.1,-68.8,15.6,0.329397147929627
49.22588,16.6452889,-75.7,-67.8,18,0.329397147929627
49.22736,16.6492519,-76.1,-70.3,18.3,0.505206438066118
49.22736,16.6492519,-74.3,-66.6,18.4,0.505206438066118
49.22736,16.6492519,-78.4,-71.9,16.7,0.505206438066118
49.22736,16.6492519,-77.6,-70.7,16.6,0.505206438066118
49.22736,16.6492519,-76.9,-70.1,14.8,0.505206438066118
49.22736,16.6492519,-78.9,-71.5,12.6,0.505206438066118
49.22736,16.6492519,-78.7,-71.5,12.1,0.505206438066118
49.22736,16.6492519,-81.1,-73.6,10.1,0.505206438066118
49.22736,16.6492519,-79.2,-71.9,12.4,0.505206438066118
49.22736,16.6492519,-86.7,-71.3,-5.1,0.505206438066118
49.2280694,16.6524892,-72.6,-66.5,14.4,0.688261656090391
49.2280694,16.6524892,-73.4,-64.9,11.5,0.688261656090391
49.2280694,16.6524892,-73.1,-65.3,15.5,0.688261656090391
49.2280694,16.6524892,-73.5,-65.1,10.3,0.688261656090391
49.2280694,16.6524892,-74.7,-66,9.7,0.688261656090391
49.2280694,16.6524892,-73.2,-65.2,14.6,0.688261656090391
49.2280694,16.6524892,-76.5,-66,5,0.688261656090391
49.2280694,16.6524892,-71.2,-64.5,13.2,0.688261656090391
49.2280694,16.6524892,-72.5,-65.2,11,0.688261656090391
49.2280694,16.6524892,-74.7,-67.1,10,0.688261656090391
49.2143325,16.6379369,-50.6,-40,28.4,0.443600876084433
49.2143325,16.6379369,-51.4,-44,15.2,0.443600876084433
49.2143325,16.6379369,-51.3,-43.6,14,0.443600876084433
49.2143325,16.6379369,-71.6,-61.6,16.7,0.443600876084433
49.2143325,16.6379369,-66.1,-59.4,17.7,0.443600876084433
49.2143325,16.6379369,-66.5,-59.1,14.2,0.443600876084433
49.2143325,16.6379369,-63.6,-56.5,15.9,0.443600876084433
49.2143325,16.6379369,-63.3,-56.3,16.1,0.443600876084433
49.2143325,16.6379369,-61.3,-53.9,15.4,0.443600876084433
49.2109756,16.6338022,-51.1,-44.5,21.6,0.0356647693892564
49.2109756,16.6338022,-53.2,-41.8,11.8,0.0356647693892564
49.2109756,16.6338022,-60.9,-52.5,17.9,0.0356647693892564
49.2109756,16.6338022,-63,-48.7,12.2,0.0356647693892564
49.2109756,16.6338022,-56.4,-47.6,20.1,0.0356647693892564
49.2109756,16.6338022,-58.6,-49.5,18.5,0.0356647693892564
49.2109756,16.6338022,-58.4,-48.8,14.6,0.0356647693892564
49.2109756,16.6338022,-53.1,-45.4,21.9,0.0356647693892564
49.2109756,16.6338022,-57.2,-47.7,16.2,0.0356647693892564
49.2109756,16.6338022,-57.1,-46.5,16.8,0.0356647693892564
49.2086675,16.6300581,-63.4,-57.2,13.6,0.48185440055656
49.2086675,16.6300581,-65.9,-56.3,13.4,0.48185440055656
49.2086675,16.6300581,-67.8,-59.8,10.6,0.48185440055656
49.2086675,16.6300581,-77.2,-64.8,3.9,0.48185440055656
49.2086675,16.6300581,-73.6,-62.6,3.5,0.48185440055656
49.2086675,16.6300581,-71.6,-62,6.4,0.48185440055656
49.2086675,16.6300581,-62.7,-55.7,13.6,0.48185440055656
49.2086675,16.6300581,-63.2,-55.9,13.9,0.48185440055656
49.2086675,16.6300581,-65.5,-58.4,11.4,0.48185440055656
49.2086675,16.6300581,-66.4,-58.7,10,0.48185440055656
49.2071689,16.6274,-87.3,-74.2,2.4,0.369902489659607
49.2071689,16.6274,-82.1,-72.4,6.6,0.369902489659607
49.2071689,16.6274,-73.9,-65.1,13.6,0.369902489659607
49.2071689,16.6274,-70.5,-63,16.7,0.369902489659607
49.2071689,16.6274,-69.4,-62.2,17.5,0.369902489659607
49.2071689,16.6274,-69.6,-62.3,16.9,0.369902489659607
49.2071689,16.6274,-68.7,-62.3,18.5,0.369902489659607
49.2071689,16.6274,-67.6,-60.8,19.1,0.369902489659607
49.2071689,16.6274,-69.2,-62.3,17.6,0.369902489659607
49.2071689,16.6274,-71.6,-64.8,14.9,0.369902489659607
49.2044142,16.6256792,-73,-66.5,15.5,0.329115096462111
49.2044142,16.6256792,-73.8,-65.9,11.8,0.329115096462111
49.2044142,16.6256792,-77,-68,10.1,0.329115096462111
49.2044142,16.6256792,-76.7,-68.5,11.6,0.329115096462111
49.2044142,16.6256792,-76.4,-68.8,12.9,0.329115096462111
49.2044142,16.6256792,-74.2,-66.6,11.8,0.329115096462111
49.2044142,16.6256792,-77,-68.5,9.3,0.329115096462111
49.2044142,16.6256792,-74.2,-65.8,9.5,0.329115096462111
49.2044142,16.6256792,-70.3,-62.1,12.9,0.329115096462111
49.2044142,16.6256792,-71.4,-62.8,14.8,0.329115096462111
49.2042272,16.6240794,-86.2,-77.6,5.6,0.566273499662129
49.2042272,16.6240794,-90.1,-79.9,5.9,0.566273499662129
49.2042272,16.6240794,-92,-79.8,0.6,0.566273499662129
49.2042272,16.6240794,-80.2,-70.2,5.3,0.566273499662129
49.2042272,16.6240794,-81.2,-70.5,4.4,0.566273499662129
49.2042272,16.6240794,-80.2,-70.1,6.3,0.566273499662129
49.2042272,16.6240794,-79.7,-69.5,6.8,0.566273499662129
49.2042272,16.6240794,-79.7,-69.5,6.8,0.566273499662129
49.2123147,16.6250422,-53.8,-47.6,14.4,0.243558006738656
49.2123147,16.6250422,-55.3,-47.3,12.5,0.243558006738656
49.2123147,16.6250422,-54.8,-46.5,13.1,0.243558006738656
49.2123147,16.6250422,-55.5,-47.1,12.7,0.243558006738656
49.2123147,16.6250422,-51.8,-42.9,11.3,0.243558006738656
49.2123147,16.6250422,-52.8,-44.7,12.1,0.243558006738656
49.2123147,16.6250422,-52.8,-45,11.6,0.243558006738656
49.2123147,16.6250422,-53.3,-45.2,12.7,0.243558006738656
49.2123147,16.6250422,-51,-42.9,9.5,0.243558006738656
49.2123147,16.6250422,-51.3,-43.6,11.6,0.243558006738656
49.2030336,16.6190153,-72.9,-64.5,7,0.49053374947061
49.2030336,16.6190153,-69.6,-60.9,7.1,0.49053374947061
49.2030336,16.6190153,-69.4,-60.8,8.8,0.49053374947061
49.2030336,16.6190153,-71.1,-61.2,6,0.49053374947061
49.2030336,16.6190153,-72.2,-62.2,7.5,0.49053374947061
49.2030336,16.6190153,-68.8,-60.2,8,0.49053374947061
49.2030336,16.6190153,-71.2,-61.8,8.2,0.49053374947061
49.2030336,16.6190153,-72.5,-63.1,7.2,0.49053374947061
49.2030336,16.6190153,-67.1,-58.6,9.6,0.49053374947061
49.2030336,16.6190153,-68.1,-59.1,11.6,0.49053374947061
49.2009622,16.6137958,-55,-49.3,26.6,0.100192173574853
49.2009622,16.6137958,-57.8,-50.3,25.5,0.100192173574853
49.2009622,16.6137958,-55.3,-47.2,27.3,0.100192173574853
49.2009622,16.6137958,-53.3,-46.4,27.7,0.100192173574853
49.2009622,16.6137958,-55.6,-48.8,26.6,0.100192173574853
49.2009622,16.6137958,-49.6,-43.1,28.3,0.100192173574853
49.2009622,16.6137958,-57.4,-50.8,24.2,0.100192173574853
49.2009622,16.6137958,-58,-51.3,24,0.100192173574853
49.2009622,16.6137958,-58.7,-52.2,25.1,0.100192173574853
49.2009622,16.6137958,-49.7,-42.7,28.3,0.100192173574853
49.1991383,16.60865,-69.8,-61.6,17.4,0.0917633848861136
49.1991383,16.60865,-75.5,-61.4,9.4,0.0917633848861136
49.1991383,16.60865,-77.5,-62.9,7,0.0917633848861136
49.1991383,16.60865,-67.3,-59.8,16.8,0.0917633848861136
49.1991383,16.60865,-65.8,-58.3,19.6,0.0917633848861136
49.1991383,16.60865,-65.8,-58.3,19.6,0.0917633848861136
49.1991383,16.60865,-68.1,-59.6,16.7,0.0917633848861136
49.1991383,16.60865,-77.3,-62.9,4,0.0917633848861136
49.1991383,16.60865,-70.9,-60.5,14.9,0.0917633848861136
49.1991383,16.60865,-60.8,-51.1,15.1,0.0917633848861136
49.2036706,16.6067375,-78,-72.2,23.7,0.594605147421511
49.2036706,16.6067375,-76.5,-70.1,24.7,0.594605147421511
49.2036706,16.6067375,-73.3,-65.8,23.9,0.594605147421511
49.2036706,16.6067375,-77.3,-71.1,22.6,0.594605147421511
49.2036706,16.6067375,-78,-71.6,23.4,0.594605147421511
49.2036706,16.6067375,-74.2,-68,23.6,0.594605147421511
49.2036706,16.6067375,-74.9,-68.4,24.1,0.594605147421511
49.2036706,16.6067375,-75.3,-68.8,22.6,0.594605147421511
49.2036706,16.6067375,-76.5,-70.1,22.1,0.594605147421511
49.2036706,16.6067375,-75.5,-68.7,23.2,0.594605147421511
49.1954878,16.6138614,-86.9,-71.4,-12.5,0.291105469087757
49.1954878,16.6138614,-80.5,-66,-2.5,0.291105469087757
49.1954878,16.6138614,-78.6,-69.1,6.7,0.291105469087757
49.1954878,16.6138614,-82.3,-67,-3.1,0.291105469087757
49.1954878,16.6138614,-79.3,-69.8,4.8,0.291105469087757
49.1954878,16.6138614,-85.2,-70.4,0.9,0.291105469087757
49.1954878,16.6138614,-82.5,-69.7,-1.9,0.291105469087757
49.1954878,16.6138614,-78,-69.8,5.8,0.291105469087757
49.1954878,16.6138614,-81,-71.8,7.2,0.291105469087757
49.1954878,16.6138614,-84,-72.5,4.3,0.291105469087757
49.1981506,16.6194833,-65.8,-60,21.4,0.132173036381592
49.1981506,16.6194833,-70,-63.3,20.1,0.132173036381592
49.1981506,16.6194833,-67.6,-61.2,21.3,0.132173036381592
49.1981506,16.6194833,-66.3,-59.7,24.5,0.132173036381592
49.1981506,16.6194833,-64.4,-57.4,24.2,0.132173036381592
49.1981506,16.6194833,-65.1,-58.2,24.8,0.132173036381592
49.1981506,16.6194833,-63.5,-56.8,25.9,0.132173036381592
49.1981506,16.6194833,-65.5,-58.6,25,0.132173036381592
49.1981506,16.6194833,-64.8,-58.1,24.4,0.132173036381592
49.1981506,16.6194833,-62.9,-55.7,16.4,0.132173036381592
49.2001797,16.6260992,-66.7,-60.7,16.3,0.352918869074576
49.2001797,16.6260992,-71.9,-63.9,12.9,0.352918869074576
49.2001797,16.6260992,-85,-75.2,4.9,0.352918869074576
49.2001797,16.6260992,-77.4,-70,12.8,0.352918869074576
49.2001797,16.6260992,-79.2,-70.6,11.2,0.352918869074576
49.2001797,16.6260992,-76.4,-68.8,13.4,0.352918869074576
49.2001797,16.6260992,-71.7,-62.9,16.2,0.352918869074576
49.2001797,16.6260992,-69,-62.4,16.1,0.352918869074576
49.2001797,16.6260992,-67.4,-57.7,16.4,0.352918869074576
49.2021217,16.6263108,-70.5,-59.3,14.5,0.197372692226344
49.2021217,16.6263108,-73.2,-67.3,18.9,0.197372692226344
49.2021217,16.6263108,-74,-66.9,22.2,0.197372692226344
49.2021217,16.6263108,-79.7,-73.2,18.4,0.197372692226344
49.2021217,16.6263108,-73.4,-66.5,19.5,0.197372692226344
49.2021217,16.6263108,-73.6,-66.6,20.3,0.197372692226344
49.2021217,16.6263108,-73.6,-65.5,19.9,0.197372692226344
49.2021217,16.6263108,-72.7,-64.2,21.7,0.197372692226344
49.2021217,16.6263108,-75.8,-66.9,16.4,0.197372692226344
49.2021217,16.6263108,-77.9,-68.8,18.4,0.197372692226344
49.2021217,16.6263108,-76.7,-68.1,17.9,0.197372692226344
49.2079353,16.6203753,-54.6,-48.7,29.1,0.27322714144111
49.2079353,16.6203753,-56.2,-47.5,23.9,0.27322714144111
49.2079353,16.6203753,-56.3,-47.5,24.9,0.27322714144111
49.2079353,16.6203753,-56.7,-47.8,24.6,0.27322714144111
49.2079353,16.6203753,-56.6,-47.9,25.6,0.27322714144111
49.2079353,16.6203753,-62.2,-55.4,21.6,0.27322714144111
49.2079353,16.6203753,-66.7,-58.8,15.5,0.27322714144111
49.2079353,16.6203753,-64.1,-55.5,17.8,0.27322714144111
49.2079353,16.6203753,-61.1,-53.6,21.3,0.27322714144111
49.2104719,16.6185339,-83.8,-72.6,1.1,0.522765435709801
49.2104719,16.6185339,-82.7,-72.9,7.6,0.522765435709801
49.2104719,16.6185339,-84.1,-73.5,4.2,0.522765435709801
49.2104719,16.6185339,-82.3,-69.4,0.6,0.522765435709801
49.2104719,16.6185339,-83.9,-69.9,-0.9,0.522765435709801
49.2104719,16.6185339,-83.8,-71.4,0.4,0.522765435709801
49.2104719,16.6185339,-82.8,-70.2,0.5,0.522765435709801
49.2104719,16.6185339,-81.4,-70.1,1.5,0.522765435709801
49.2104719,16.6185339,-79.8,-69.8,3.8,0.522765435709801
49.2104719,16.6185339,-82.4,-70.7,2.5,0.522765435709801
49.2095144,16.6157014,-89.1,-76,-1,1.35409104961839
49.2095144,16.6157014,-85.8,-75.3,3.1,1.35409104961839
49.2095144,16.6157014,-89.7,-76,-1.7,1.35409104961839
49.2095144,16.6157014,-88.1,-76,0.3,1.35409104961839
49.2095144,16.6157014,-85.8,-72.4,-1,1.35409104961839
49.2095144,16.6157014,-84.2,-69.9,-1.3,1.35409104961839
49.2095144,16.6157014,-75.2,-67,8.8,1.35409104961839
49.2095144,16.6157014,-74.9,-67.1,8.4,1.35409104961839
49.2095144,16.6157014,-75.6,-67.4,9.4,1.35409104961839
49.2064669,16.6122628,-80.6,-68,-0.3,0.947038583710572
49.2064669,16.6122628,-82.7,-68.5,-2,0.947038583710572
49.2064669,16.6122628,-74.4,-66.5,10.7,0.947038583710572
49.2064669,16.6122628,-84.6,-71.5,-3.3,0.947038583710572
49.2064669,16.6122628,-77.4,-67.7,5.2,0.947038583710572
49.2064669,16.6122628,-79.4,-69.3,5.2,0.947038583710572
49.2064669,16.6122628,-76.2,-66.9,7.3,0.947038583710572
49.2064669,16.6122628,-78.9,-68.4,2.2,0.947038583710572
49.14463,16.64759,-81.6,-74.5,9.1,1.26158405687558
49.14463,16.64759,-94.5,-81.8,1.8,1.26158405687558
49.14463,16.64759,-93.5,-81.8,2.3,1.26158405687558
49.14463,16.64759,-91,-80.9,3.7,1.26158405687558
49.14463,16.64759,-89.3,-79.5,5.9,1.26158405687558
49.14463,16.64759,-96.9,-82.8,-1.8,1.26158405687558
49.14463,16.64759,-92.1,-82,6.4,1.26158405687558
49.14463,16.64759,-90.2,-81,8.4,1.26158405687558
49.14463,16.64759,-93.5,-81.9,5.4,1.26158405687558
49.14463,16.64759,-88.3,-79.2,9.4,1.26158405687558
49.1469,16.65928,-89,-81,6.7,2.18474915037344
49.1438,16.62252,-57.7,-47,28.4,0.056425619365064
49.1438,16.62252,-55.1,-48.7,28,0.056425619365064
49.1438,16.62252,-51.9,-45.4,28.2,0.056425619365064
49.1438,16.62252,-51.9,-45.4,28.2,0.056425619365064
49.1438,16.62252,-51.1,-44.6,29.6,0.056425619365064
49.1438,16.62252,-49.6,-43.2,29.5,0.056425619365064
49.1438,16.62252,-49.3,-42.8,26.3,0.056425619365064
49.1438,16.62252,-49.8,-43.4,26.9,0.056425619365064
49.1438,16.62252,-53,-46,26.7,0.056425619365064
49.1554,16.59193,-75.9,-68.9,8.6,0.83228053236362
49.1554,16.59193,-77.4,-69.2,11.1,0.83228053236362
49.1554,16.59193,-78.2,-69.5,7.1,0.83228053236362
49.1554,16.59193,-76.1,-68.4,11.1,0.83228053236362
49.1554,16.59193,-76.4,-68.5,9.3,0.83228053236362
49.1554,16.59193,-77,-68.8,7.9,0.83228053236362
49.1554,16.59193,-78.5,-69.9,6.2,0.83228053236362
49.1554,16.59193,-79.3,-70.1,6.1,0.83228053236362
49.1554,16.59193,-75.8,-67.4,11.3,0.83228053236362
49.1554,16.59193,-82.8,-69.7,2.8,0.83228053236362
49.15069,16.58271,-82.7,-71.7,7.7,1.39065427243103
49.15069,16.58271,-83.1,-73.5,8.2,1.39065427243103
49.15069,16.58271,-85.1,-74.9,5.9,1.39065427243103
49.15069,16.58271,-83.2,-74,7.4,1.39065427243103
